5.077131852678891111e-01
5.079674296916935061e-01
5.070528686610762392e-01
5.070037962334825732e-01
5.079755886889587568e-01
5.083175966574868809e-01
5.076955832665063229e-01
5.055073236907364764e-01
5.015127093973786865e-01
4.944284338863908501e-01
4.836852414840246972e-01
4.680558555064596726e-01
4.485784577266124229e-01
4.251994056264605804e-01
3.981972096989870313e-01
3.682176262132849653e-01
3.359671373538091754e-01
3.021542057899629929e-01
2.689456758300308170e-01
2.391224106255131765e-01
2.176194489285946665e-01
2.112428820411861308e-01
2.249180041274405906e-01
2.581331237014988234e-01
3.060832777475407940e-01
3.625863429454683762e-01
4.113133866801522154e-01
4.506415424638465783e-01
4.830375521795647331e-01
5.099013621834819210e-01
4.899917963579736857e-01
