2.577726784948658478e-01,2.509226919067159001e-01,2.353249810002186193e-01,2.203331944903482997e-01,2.059861157430420142e-01,1.916162630607094186e-01,1.771932940590973671e-01,1.626170602196582993e-01,1.478627444343243724e-01,1.327617432081744653e-01,1.173270924356561301e-01,1.014915850239526546e-01,8.574667656352076561e-02,7.025303837669730211e-02,5.519372762479323596e-02,4.078467536378591052e-02,2.715998536459576784e-02,1.442246119331838661e-02,2.716275491465067193e-03,-7.842010257552656238e-03,-1.708967321175174775e-02,-2.483245498980684793e-02,-3.095061029016233506e-02,-3.532146244431071114e-02,-3.781049738054818171e-02,-3.829802217283872351e-02,-3.751653018483923352e-02,-3.573369670025475231e-02,-3.277709091719564760e-02,-2.859399569500228541e-02,-9.809044359107152444e-02
2.509226919067159001e-01,2.580309096275854586e-01,2.421959743525151920e-01,2.269613040504566970e-01,2.123683705354788009e-01,1.977299752489856677e-01,1.830144701153747777e-01,1.681181357129959419e-01,1.530174230921095557e-01,1.375341151197323752e-01,1.216814451944034925e-01,1.053878024468909713e-01,8.916095161078574360e-02,7.316703668976029529e-02,5.759624712889092890e-02,4.267307810763128206e-02,2.853794805860529471e-02,1.529847484175383271e-02,3.106431493543289346e-03,-7.915578263351742694e-03,-1.759617186246350412e-02,-2.573010911213565594e-02,-3.218916599850625559e-02,-3.684186516401108391e-02,-3.954420555748095617e-02,-4.016811568277547928e-02,-3.949289384008836806e-02,-3.780266655093779404e-02,-3.511475546851062363e-02,-3.143626759063558596e-02,-9.829659556220902983e-02
2.353249810002186193e-01,2.421959743525151920e-01,2.571026116174265352e-01,2.415404621898834536e-01,2.265959558742040303e-01,2.115378893038231123e-01,1.963302922112979687e-01,1.808601690908935855e-01,1.651105421610185309e-01,1.488738283255391648e-01,1.321636647749062921e-01,1.148951382823713285e-01,9.761189403060187286e-02,8.049178493670322565e-02,6.374184130412979821e-02,4.760639804344796860e-02,3.224176082411711608e-02,1.776713040807145760e-02,4.354550930788209095e-03,-7.857786130977359451e-03,-1.867518173273681470e-02,-2.786181648311844561e-02,-3.526461888827028823e-02,-4.072576371916589166e-02,-4.407270070505830972e-02,-4.515257870671963991e-02,-4.489651233843593159e-02,-4.364323410017875021e-02,-4.140991334727662371e-02,-3.820146917821436172e-02,-9.870355453582617400e-02
2.203331944903482997e-01,2.269613040504566970e-01,2.415404621898834536e-01,2.570528493951627080e-01,2.417131233487881392e-01,2.261875627550511136e-01,2.104355808518966753e-01,1.943344825705942136e-01,1.778758545365942134e-01,1.608200226331275573e-01,1.431822226969807488e-01,1.248642619690462918e-01,1.064478302214804245e-01,8.812377899611739673e-02,7.011780693957284094e-02,5.269547072584686298e-02,3.603069316764133390e-02,2.025557376228206974e-02,5.564649865508947135e-03,-7.886506665621462187e-03,-1.987734643622896674e-02,-3.013840238570088953e-02,-3.848919075815265128e-02,-4.474239097466205239e-02,-4.869338305022917479e-02,-5.016165230891521387e-02,-5.025083355372554628e-02,-4.936231751803309142e-02,-4.751338470008119319e-02,-4.470703719957949684e-02,-9.947998491694114154e-02
2.059861157430420142e-01,2.123683705354788009e-01,2.265959558742040303e-01,2.417131233487881392e-01,2.580391987038941348e-01,2.419823697520999684e-01,2.256168265637573667e-01,2.088095723097972978e-01,1.915628711025926800e-01,1.736017212572109336e-01,1.549442076185343631e-01,1.354786998923722119e-01,1.158278799253255192e-01,9.619716422537971656e-02,7.683311057805587707e-02,5.802428042097841632e-02,3.996425970534760175e-02,2.279959849562188112e-02,6.749934461868362101e-03,-8.009684466382643864e-03,-2.122988484448211366e-02,-3.260392912524155695e-02,-4.192093007789026576e-02,-4.896046003292909427e-02,-5.348180078265159232e-02,-5.527345325200781756e-02,-5.563505742874944038e-02,-5.503973896620527329e-02,-5.350517270348020826e-02,-5.103270738076549212e-02,-1.007107319119963512e-01
1.916162630607094186e-01,1.977299752489856677e-01,2.115378893038231123e-01,2.261875627550511136e-01,2.419823697520999684e-01,2.583867790716434243e-01,2.413782774657145802e-01,2.238298432451256426e-01,2.057566784100992585e-01,1.868456304726678618e-01,1.671188981701174914e-01,1.464514721747460779e-01,1.255085983575629505e-01,1.045113999456121906e-01,8.372901059699140724e-02,6.347418604285175181e-02,4.396188461736973141e-02,2.535440084463742860e-02,7.898728184795728025e-03,-8.208797036420953375e-03,-2.268740001594019007e-02,-3.518992573922720413e-02,-4.547236688274424593e-02,-5.327783670395686705e-02,-5.832577125493247638e-02,-6.037062632389387368e-02,-6.093008640398265424e-02,-6.055758446627286518e-02,-5.927143562698461432e-02,-5.707159284739404120e-02,-1.021338075611041979e-01
1.771932940590973671e-01,1.830144701153747777e-01,1.963302922112979687e-01,2.104355808518966753e-01,2.256168265637573667e-01,2.413782774657145802e-01,2.577548052683180102e-01,2.394284942842991315e-01,2.204885639848886414e-01,2.005807259100736428e-01,1.797326187807152809e-01,1.578059038378794854e-01,1.355100566468516454e-01,1.130831099670882439e-01,9.081858370029327610e-02,6.905468729545410911e-02,4.802955515880276416e-02,2.792259110213972384e-02,9.010525208988692802e-03,-8.487105564825625503e-03,-2.425540424010720619e-02,-3.790347357098226844e-02,-4.915131558998812877e-02,-5.770204620832900672e-02,-6.323130083350775310e-02,-6.545625882516512006e-02,-6.613589310731962656e-02,-6.591298076498405822e-02,-6.480673410404388934e-02,-6.281597759899554267e-02,-1.037545675811935159e-01
1.626170602196582993e-01,1.681181357129959419e-01,1.808601690908935855e-01,1.943344825705942136e-01,2.088095723097972978e-01,2.238298432451256426e-01,2.394284942842991315e-01,2.555376543049709959e-01,2.357022246500755092e-01,2.147626133969159912e-01,1.927531435101899615e-01,1.695221119820011224e-01,1.458246674209237870e-01,1.219168232724093526e-01,9.811814405301068354e-02,7.479346275919830644e-02,5.220579320189637496e-02,3.055291402470129702e-02,1.014356965894136486e-02,-8.777723420614932937e-03,-2.585942410536742897e-02,-4.066377301803544841e-02,-5.287192103052551495e-02,-6.214352766904564229e-02,-6.810659037673218175e-02,-7.043790468504733393e-02,-7.116027695999467551e-02,-7.101463160161737564e-02,-7.002130580289156470e-02,-6.817826463450310515e-02,-1.047696102890946085e-01
1.478627444343243724e-01,1.530174230921095557e-01,1.651105421610185309e-01,1.778758545365942134e-01,1.915628711025926523e-01,2.057566784100992585e-01,2.204885639848886414e-01,2.357022246500755092e-01,2.515149976870995063e-01,2.295658300484860193e-01,2.064138282256846868e-01,1.818924166627949868e-01,1.568038651446010956e-01,1.314223237190277893e-01,1.060938560789481122e-01,8.121100689949370399e-02,5.706245041863147738e-02,3.386466319994563268e-02,1.195959391614331846e-02,-8.382892677782693980e-03,-2.677418842682610656e-02,-4.272870514537471798e-02,-5.588626267295875027e-02,-6.586097414367021730e-02,-7.223122470853830801e-02,-7.463205710496248479e-02,-7.536103751823058916e-02,-7.526175883901614627e-02,-7.435557149285274003e-02,-7.263974750332727326e-02,-9.716811531751515241e-02
1.327617432081744375e-01,1.375341151197323752e-01,1.488738283255391648e-01,1.608200226331275573e-01,1.736017212572109336e-01,1.868456304726678618e-01,2.005807259100736428e-01,2.147626133969159912e-01,2.295658300484860193e-01,2.444594762353490824e-01,2.201809460693633369e-01,1.943826325014230694e-01,1.679139670085638691e-01,1.410676192490485092e-01,1.142169405807085814e-01,8.778266987212696160e-02,6.208015610909720094e-02,3.734525435356442213e-02,1.395459202363261153e-02,-7.795623970596687879e-03,-2.747835254125571836e-02,-4.455838110533116847e-02,-5.863195714375639411e-02,-6.926508696229230488e-02,-7.598378368335362287e-02,-7.837921265681492555e-02,-7.904010216632451069e-02,-7.891929931711857971e-02,-7.803928325705628000e-02,-7.639690745954383355e-02,-8.919487489765996757e-02
