2.445065875564159663e-01,2.370827283018630827e-01,2.198617825621241029e-01,2.031118700211280714e-01,1.868406955966343819e-01,1.706003098897413695e-01,1.542774495721063177e-01,1.376832904764442311e-01,1.209869057337700921e-01,1.039177777645179102e-01,8.663773872463732817e-02,6.921034093200578718e-02,5.207203150022263194e-02,3.544867081174445100e-02,1.961663811709651872e-02,4.786487030775943285e-03,-8.822579835604485443e-03,-2.103165554191507164e-02,-3.158679264586997798e-02,-4.025902235664337997e-02,-4.672864431221800813e-02,-5.063815199346430318e-02,-5.200308090221952839e-02,-5.221252478758887927e-02,-5.153437598275262266e-02,-4.996246589138189642e-02,-4.749776716453552733e-02,-4.413108359162334210e-02,-3.969925627171977389e-02,-3.415443870965577389e-02,-1.107106802065517814e-01
2.370827283018630827e-01,2.435349968870036963e-01,2.260004016049745879e-01,2.089257485866062025e-01,1.923200228490987707e-01,1.757275602276996973e-01,1.590293874705122068e-01,1.420282158217459345e-01,1.249039124468688255e-01,1.073713463379616373e-01,8.959968349926362985e-02,7.165408423892830059e-02,5.398467651914698462e-02,3.682582302098068305e-02,2.046541948948465972e-02,5.122416758015876925e-03,-8.973557422546643569e-03,-2.163520701167107041e-02,-3.259562449778277693e-02,-4.161455915938432060e-02,-4.835642573280048845e-02,-5.244514899668492602e-02,-5.389532928308506110e-02,-5.417084632278190703e-02,-5.355333095546568889e-02,-5.203557223115635316e-02,-4.961765889584733580e-02,-4.628885307571684732e-02,-4.207563361955770492e-02,-3.699003784438460035e-02,-1.105372959770888897e-01
2.198617825621241029e-01,2.260004016049745879e-01,2.388790887056131407e-01,2.212542977914401798e-01,2.040570152796900016e-01,1.868232679801729579e-01,1.694168085663876333e-01,1.516164107801888927e-01,1.336353897293578175e-01,1.151451364307563147e-01,9.633510357603984608e-02,7.727348447764462169e-02,5.843903405683159580e-02,4.008612550348859827e-02,2.253157695605834121e-02,6.013878120301699437e-03,-9.209951491822035430e-03,-2.293118796095444667e-02,-3.484756614352230164e-02,-4.468888841213352475e-02,-5.207660796812575710e-02,-5.658332600786707828e-02,-5.822148258896109319e-02,-5.867907616664402859e-02,-5.828013214227277528e-02,-5.701610607265057695e-02,-5.488595526904851279e-02,-5.187590370356292419e-02,-4.801269659998971123e-02,-4.330658999798751158e-02,-1.097765343321542159e-01
2.031118700211280714e-01,2.089257485866062025e-01,2.212542977914401798e-01,2.343483246244598139e-01,2.165001334756630202e-01,1.985646639041469541e-01,1.803867818220794006e-01,1.617192960528095469e-01,1.428132159069257501e-01,1.232925131122460521e-01,1.033696922354828407e-01,8.311711434117367847e-02,6.304381659561446305e-02,4.342608070433850997e-02,2.461238643980803720e-02,6.862201478025131696e-03,-9.537394230997350841e-03,-2.435419684673567620e-02,-3.724709672740487976e-02,-4.791311355682328910e-02,-5.592684342045338430e-02,-6.080501209739766488e-02,-6.255782463748413291e-02,-6.312141595637479896e-02,-6.286689983503475354e-02,-6.178462163505183541e-02,-5.987264783200698520e-02,-5.711452610562072624e-02,-5.353744589811822163e-02,-4.915014817967572336e-02,-1.093347730273473567e-01
1.868406955966343819e-01,1.923200228490987984e-01,2.040570152796900294e-01,2.165001334756630202e-01,2.299269716663444041e-01,2.112091578162477445e-01,1.921756861911139425e-01,1.725509217712409837e-01,1.526284291622613254e-01,1.319800410864368501e-01,1.108445006824809315e-01,8.929958811224936177e-02,6.788693955021524173e-02,4.690707626534232344e-02,2.674346927513865380e-02,7.678404444366529469e-03,-9.967777319029286209e-03,-2.593692010469883513e-02,-3.984491541899179423e-02,-5.135259346481593767e-02,-5.998299096442363809e-02,-6.519146370005722557e-02,-6.698589266179853785e-02,-6.757870788016240304e-02,-6.739359731370700435e-02,-6.642000894602824446e-02,-6.465535627447178968e-02,-6.208084736983281865e-02,-5.872432122160350931e-02,-5.459326987071006637e-02,-1.092926865960468369e-01
1.706003098897413695e-01,1.757275602276996973e-01,1.868232679801729579e-01,1.985646639041469541e-01,2.112091578162477445e-01,2.246206521671716416e-01,2.047356804940707597e-01,1.841557379008403883e-01,1.632183956793991364e-01,1.414408067083449683e-01,1.190882743078876121e-01,9.624264457387662897e-02,7.348026558883490045e-02,5.112646714534860304e-02,2.960069999539988173e-02,9.209539251578385821e-03,-9.692147702293790745e-03,-2.681957237411153327e-02,-4.174383510234111472e-02,-5.408876167751579256e-02,-6.332483416751781558e-02,-6.884439777593782950e-02,-7.065166027478098076e-02,-7.124587339084249848e-02,-7.110528782213242083e-02,-7.021865275269005557e-02,-6.858286123895103448e-02,-6.617717771689289596e-02,-6.302990799335299321e-02,-5.914740939735058101e-02,-1.094300191088189989e-01
1.542774495721063177e-01,1.590293874705122068e-01,1.694168085663876333e-01,1.803867818220794006e-01,1.921756861911139425e-01,2.047356804940707597e-01,2.179401714156191938e-01,1.963870650474032753e-01,1.744161566709716005e-01,1.514865636911337798e-01,1.278915840106673030e-01,1.037167828291916949e-01,7.957500058664032649e-02,5.581748921882226377e-02,3.290143892915278756e-02,1.115917909882008230e-02,-9.017950259303547655e-03,-2.731722001022876545e-02,-4.326228089864019022e-02,-5.643820374984120924e-02,-6.626058355327425764e-02,-7.205571459973801607e-02,-7.382324203375170701e-02,-7.436670127331940217e-02,-7.422227333013609041e-02,-7.337823565001380666e-02,-7.183114932958015175e-02,-6.955874323988489594e-02,-6.658973660652674209e-02,-6.292952620130534691e-02,-1.097147840672323404e-01
1.376832904764442311e-01,1.420282158217459345e-01,1.516164107801888927e-01,1.617192960528095469e-01,1.725509217712409837e-01,1.841557379008404161e-01,1.963870650474032753e-01,2.089759855384586973e-01,1.859423618568895320e-01,1.618269887266969853e-01,1.369536527993782116e-01,1.114123527740783770e-01,8.585350153409920804e-02,6.065579164629142372e-02,3.631650589508803040e-02,1.319500202567613911e-02,-8.278432486765907594e-03,-2.776130510079710678e-02,-4.472647503771706723e-02,-5.871771259935062992e-02,-6.909225301850785428e-02,-7.510614200719410716e-02,-7.675407989837397527e-02,-7.716738172458710576e-02,-7.694473870205761901e-02,-7.607422224418794454e-02,-7.455231441694545880e-02,-7.235564417003398363e-02,-6.951341820780523872e-02,-6.603031177744761449e-02,-1.091416246253492928e-01
1.209869057337700782e-01,1.249039124468688255e-01,1.336353897293578175e-01,1.428132159069257501e-01,1.526284291622613254e-01,1.632183956793991364e-01,1.744161566709716282e-01,1.859423618568895042e-01,1.983368699908343857e-01,1.730920133613812195e-01,1.469940740311183602e-01,1.201345833038712507e-01,9.320355042694714043e-02,6.660666731396652773e-02,4.088096875069163749e-02,1.641414097201748801e-02,-6.324384639137703434e-03,-2.696269028280712243e-02,-4.492233939710382762e-02,-5.970647079142285540e-02,-7.061510727188657910e-02,-7.683460947760030468e-02,-7.835257960951645673e-02,-7.862900172371874163e-02,-7.832515737284023727e-02,-7.742913596640710328e-02,-7.593744116679639056e-02,-7.382609692956224046e-02,-7.112438628295937593e-02,-6.783632221528963779e-02,-9.814814063074764339e-02
1.039177777645179102e-01,1.073713463379616373e-01,1.151451364307563285e-01,1.232925131122460521e-01,1.319800410864368501e-01,1.414408067083449683e-01,1.514865636911337798e-01,1.618269887266969853e-01,1.730920133613812195e-01,1.845134767722894642e-01,1.572258839881331693e-01,1.290821926552029875e-01,1.008121168861660366e-01,7.284866309871923518e-02,4.576936493172342746e-02,1.999086097778673965e-02,-3.977161611701557353e-03,-2.573272193392425744e-02,-4.464441964472556923e-02,-6.017388635624695836e-02,-7.156284870863266478e-02,-7.792639121852074080e-02,-7.924415944145850321e-02,-7.931695861577438278e-02,-7.887103239395273913e-02,-7.789478812383369977e-02,-7.638499210099036763e-02,-7.431760110323845647e-02,-7.172187140319594145e-02,-6.860136263130525713e-02,-8.663451197693164407e-02
8.663773872463731429e-02,8.959968349926362985e-02,9.633510357603984608e-02,1.033696922354828268e-01,1.108445006824809315e-01,1.190882743078876121e-01,1.278915840106673030e-01,1.369536527993781838e-01,1.469940740311183602e-01,1.572258839881331693e-01,1.679023043110064450e-01,1.385878164092172182e-01,1.090899106427817289e-01,7.986757894086601861e-02,5.153733561127926688e-02,2.454493636153631808e-02,-5.605294780481329120e-04,-2.334813874988631022e-02,-4.313432095802621768e-02,-5.934088011147709008e-02,-7.115381904738082852e-02,-7.761926514355019235e-02,-7.870705163102936774e-02,-7.855272875495525331e-02,-7.794628630950851955e-02,-7.687673635702241270e-02,-7.534126379082241309e-02,-7.331635916999008906e-02,-7.083084002669769175e-02,-6.788792081546027313e-02,-7.459659113869093749e-02
6.921034093200578718e-02,7.165408423892830059e-02,7.727348447764462169e-02,8.311711434117367847e-02,8.929958811224936177e-02,9.624264457387662897e-02,1.037167828291916949e-01,1.114123527740783770e-01,1.201345833038712507e-01,1.290821926552029875e-01,1.385878164092172182e-01,1.484291750412905231e-01,1.179130349942332512e-01,8.763654002372883722e-02,5.825127058736020991e-02,3.023097579328370976e-02,4.161143348227203109e-03,-1.950123849027365908e-02,-4.002392939077051293e-02,-5.679302628726456970e-02,-6.894483973938941856e-02,-7.546279784458442830e-02,-7.630481743342854006e-02,-7.591732455391608791e-02,-7.514940307817863374e-02,-7.399097360596391948e-02,-7.243977016139938052e-02,-7.047349450763844281e-02,-6.811994292164488818e-02,-6.538205700244117957e-02,-6.197408713490874799e-02
5.207203150022261806e-02,5.398467651914698462e-02,5.843903405683159580e-02,6.304381659561444917e-02,6.788693955021522786e-02,7.348026558883488657e-02,7.957500058664032649e-02,8.585350153409918028e-02,9.320355042694714043e-02,1.008121168861660089e-01,1.090899106427817289e-01,1.179130349942332512e-01,1.275068944439463892e-01,9.631733030253297745e-02,6.601158295809084198e-02,3.709117599211197991e-02,1.017603566632996337e-02,-1.425283187570575150e-02,-3.541674606121775204e-02,-5.266912016707686606e-02,-6.510106117604894105e-02,-7.163777126283762953e-02,-7.222312600151178930e-02,-7.159798725466579028e-02,-7.066730085001729500e-02,-6.942217005931029805e-02,-6.786100016925762646e-02,-6.596332657461866089e-02,-6.375541566484782541e-02,-6.124002447060723775e-02,-4.905882178797792842e-02
3.544867081174445100e-02,3.682582302098068305e-02,4.008612550348859827e-02,4.342608070433850997e-02,4.690707626534233732e-02,5.112646714534860304e-02,5.581748921882229153e-02,6.065579164629142372e-02,6.660666731396652773e-02,7.284866309871923518e-02,7.986757894086604637e-02,8.763654002372883722e-02,9.631733030253300520e-02,1.061163110600180648e-01,7.505000838400655017e-02,4.538048160136765041e-02,1.775925345978984771e-02,-7.311472693112663901e-03,-2.900993376271870927e-02,-4.666101437975123112e-02,-5.931672187094996773e-02,-6.585025861110724299e-02,-6.618894744314304801e-02,-6.534318593899204886e-02,-6.426888712157483030e-02,-6.295859246669835430e-02,-6.141145569635148016e-02,-5.960947530951560269e-02,-5.757675884497052976e-02,-5.531592314006067435e-02,-3.594107914013506405e-02
