4.944760737957054619e-01
4.934926512998989989e-01
4.887525843467359077e-01
4.840953672825839549e-01
4.795070089856293682e-01
4.739416126140135743e-01
4.668406274261262534e-01
4.571389127371008887e-01
4.453502778609602086e-01
4.295503192552526661e-01
4.097588367698816181e-01
3.852650711410140483e-01
3.570810754491848260e-01
3.257549862396861839e-01
2.928545144821041446e-01
2.602805517378048994e-01
2.318048816322212102e-01
2.123050562831736987e-01
2.093242287247386868e-01
2.266514594819655504e-01
2.629574774207456000e-01
3.132787597717472949e-01
3.699749884429534008e-01
4.169732050022130765e-01
4.552544700726937621e-01
4.869584731059110050e-01
5.134123757299302593e-01
5.353435783406721438e-01
5.535757275878234740e-01
5.685989359604799454e-01
5.901457772202425289e-01
